Project,Package,Class,Method,Smell,Description,Method start line no,File
java,org.apache.roller.weblogger.util,Utilities,getContentTypeFromFileName,Empty catch clause,The method has an empty catch block.,1004,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Utilities.java
java,org.apache.roller.weblogger.util,Utilities,hasNameAndDomain,Magic Number,The method contains a magic number: 2,1052,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Utilities.java
java,org.apache.roller.weblogger.util,MediacastUtil,lookupResource,Magic Number,The method contains a magic number: 200,45,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MediacastUtil.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Complex Conditional,The conditional expression "thead".equals(tag) || "tbody".equals(tag) || "tfoot".equals(tag)|| "tr".equals(tag) is complex.,122,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Complex Conditional,The conditional expression ("td".equals(tag) || "th".equals(tag)) && openTags.search("tr") < 1 is complex.,122,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Complex Conditional,The conditional expression isAcceptedToken && !(standAloneTags.matcher(tag).find() || selfClosed.matcher(tag).find()) is complex.,122,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Complex Method,Cyclomatic complexity of the method is 34,122,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Long Method,The method has 172 lines of code.,122,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Magic Number,The method contains a magic number: 2,122,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Magic Number,The method contains a magic number: 2,122,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Magic Number,The method contains a magic number: 2,122,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,tokenize,Magic Number,The method contains a magic number: 4,368,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,tokenize,Magic Number,The method contains a magic number: 4,368,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,HTMLSanitizer,replaceAllNoRegex,Long Statement,The length of the statement "for (oldPos=0` pos=source.indexOf(search`oldPos); pos != -1; oldPos=pos + search.length()` pos=source.indexOf(search`oldPos)) {" is 127.,508,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java
java,org.apache.roller.weblogger.util,IPBanList,addBannedIp,Complex Conditional,The conditional expression !this.bannedIps.contains(ip) && (bannedIpsFile != null && bannedIpsFile.canWrite()) is complex.,97,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/IPBanList.java
java,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number,The method contains a magic number: 2,55,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number,The method contains a magic number: 2,55,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number,The method contains a magic number: 3,55,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number,The method contains a magic number: 2,55,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number,The method contains a magic number: 2,55,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number,The method contains a magic number: 2,55,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,savePasswords,Magic Number,The method contains a magic number: 2,140,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,encryptionOn,Magic Number,The method contains a magic number: 2,161,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,encryptionOn,Magic Number,The method contains a magic number: 2,161,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,encryptionOff,Magic Number,The method contains a magic number: 2,193,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,resetPassword,Magic Number,The method contains a magic number: 2,216,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,grantAdmin,Long Statement,The length of the statement "PreparedStatement adminInsert=con.prepareStatement("insert into userrole (id`rolename`username`userid) values (?`?`?`?)");" is 122.,232,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,grantAdmin,Magic Number,The method contains a magic number: 2,232,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,grantAdmin,Magic Number,The method contains a magic number: 3,232,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,PasswordUtility,grantAdmin,Magic Number,The method contains a magic number: 4,232,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java
java,org.apache.roller.weblogger.util,Trackback,send,Long Statement,The length of the statement "Map<String`String> params=Map.of("title"`URLUtilities.encode(title)`"excerpt"`URLUtilities.encode(excerpt)`"url"`URLUtilities.encode(url)`"blog_name"`URLUtilities.encode(blog_name));" is 182.,96,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Trackback.java
java,org.apache.roller.weblogger.util,Trackback,send,Magic Number,The method contains a magic number: 45,96,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Trackback.java
java,org.apache.roller.weblogger.util,Trackback,parseTrackbackResponse,Empty catch clause,The method has an empty catch block.,170,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Trackback.java
java,org.apache.roller.weblogger.util,Trackback,parseTrackbackResponse,Magic Number,The method contains a magic number: 99,170,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Trackback.java
java,org.apache.roller.weblogger.util,LinkbackExtractor,extractByParsingHtml,Complex Conditional,The conditional expression mStart != 0 && mEnd != 0 && mEnd > mStart is complex.,89,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/LinkbackExtractor.java
java,org.apache.roller.weblogger.util,LinkbackExtractor,extractByParsingHtml,Magic Number,The method contains a magic number: 11,89,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/LinkbackExtractor.java
java,org.apache.roller.weblogger.util,LinkbackExtractor,extractByParsingHtml,Magic Number,The method contains a magic number: 7,89,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/LinkbackExtractor.java
java,org.apache.roller.weblogger.util,Bannedwordslist,downloadBannedwordslist,Complex Conditional,The conditional expression responseCode == HttpURLConnection.HTTP_OK && (this.lastModified == null || this.lastModified.getTime() < lastModifiedLong) is complex.,105,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Bannedwordslist.java
java,org.apache.roller.weblogger.util,Bannedwordslist,downloadBannedwordslist,Long Statement,The length of the statement "if (responseCode == HttpURLConnection.HTTP_OK && (this.lastModified == null || this.lastModified.getTime() < lastModifiedLong)) {" is 129.,105,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Bannedwordslist.java
java,org.apache.roller.weblogger.util,Bannedwordslist,loadBannedwordslistFromFile,Long Statement,The length of the statement "mLogger.error("Couldn't load a bannedwordslist file from anywhere` " + "this means bannedwordslist checking is disabled for now.");" is 131.,177,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Bannedwordslist.java
java,org.apache.roller.weblogger.util,MailUtil,sendPendingEntryNotice,Long Statement,The length of the statement "String editURL=WebloggerFactory.getWeblogger().getUrlStrategy().getEntryEditURL(entry.getWebsite().getHandle()`entry.getId()`true);" is 131.,74,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendPendingEntryNotice,Long Statement,The length of the statement "sb.append(MessageFormat.format(resources.getString("weblogEntry.pendingEntrySubject")`new Object[]{entry.getWebsite().getName()`entry.getWebsite().getHandle()}));" is 162.,74,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendPendingEntryNotice,Long Statement,The length of the statement "sb.append(MessageFormat.format(resources.getString("weblogEntry.pendingEntryContent")`new Object[]{userName`userName`editURL}));" is 128.,74,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendWeblogInvitation,Long Statement,The length of the statement "throw new WebloggerException("ERROR: Notification email(s) not sent` " + "Roller's mail session not properly configured");" is 122.,141,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendWeblogInvitation,Long Statement,The length of the statement "sb.append(MessageFormat.format(resources.getString("inviteMember.notificationSubject")`new Object[]{website.getName()`website.getHandle()}));" is 141.,141,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendWeblogInvitation,Long Statement,The length of the statement "sb.append(MessageFormat.format(resources.getString("inviteMember.notificationContent")`new Object[]{website.getName()`website.getHandle()`user.getUserName()`url}));" is 164.,141,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendWeblogInvitation,Long Statement,The length of the statement "throw new WebloggerException("ERROR: Notification email(s) not sent` " + "due to Roller configuration or mail server problem."`e);" is 130.,141,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendUserActivationEmail,Long Statement,The length of the statement "throw new WebloggerException("ERROR: Notification email(s) not sent` " + "Roller's mail session not properly configured");" is 122.,197,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendUserActivationEmail,Long Statement,The length of the statement "sb.append(MessageFormat.format(resources.getString("user.account.activation.mail.content")`new Object[]{user.getFullName()`user.getUserName()`activationURL}));" is 159.,197,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification,Complex Method,Cyclomatic complexity of the method is 28,246,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification,Long Method,The method has 159 lines of code.,246,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification,Long Statement,The length of the statement "msg.append((isPlainText) ? commentObject.getContent() : Utilities.transformToHTMLSubset(Utilities.escapeHTML(commentObject.getContent())));" is 139.,246,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification,Long Statement,The length of the statement "String commentURL=WebloggerFactory.getWeblogger().getUrlStrategy().getWeblogCommentsURL(weblog`null`entry.getAnchor()`true);" is 124.,246,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
java,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification,Long Statement,The length of the statement "String deleteURL=WebloggerFactory.getWeblogger().getUrlStrategy().getActionURL("comments"`"/roller-ui/authoring"`weblog.getHandle()`parameters`true);" is 149.,246,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java
